Date,EM,ES,MMT,MMS,PDT,PDS,PUT,PUS,IM,All
Fri_May_17_113824_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_May_17_113824_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Jul_04_164723_EDT_2016,1,0,0,3,0,0,0,0,0,4
Mon_Jul_04_164723_EDT_2016,0,0,3,0,0,0,0,0,0,3
Tue_Aug_22_140939_EDT_2017,2,0,0,0,0,0,0,0,0,2
Fri_Aug_26_165208_EDT_2011,2,0,0,0,0,0,0,0,0,2
Tue_Jun_17_103347_EDT_2014,1,0,0,0,0,0,0,0,3,4
Tue_Mar_26_182706_EDT_2013,0,0,0,0,0,0,0,2,0,2
Tue_Mar_26_182706_EDT_2013,0,0,0,0,0,0,2,0,0,2
Mon_Nov_26_163044_EST_2012,0,0,1,0,1,0,0,0,0,2
Mon_Nov_26_163044_EST_2012,0,0,0,1,0,1,0,0,0,2
Mon_Nov_26_125317_EST_2012,0,0,1,0,0,0,1,0,0,2
Mon_Nov_26_125317_EST_2012,0,0,0,1,0,0,0,1,0,2
Tue_Jun_25_151950_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sun_May_15_122707_EDT_2011,0,1,0,0,0,0,0,2,0,3
Sun_May_15_122707_EDT_2011,0,0,0,0,0,0,2,0,0,2
Tue_Aug_15_114732_EDT_2017,2,0,0,0,0,0,0,0,0,2
Wed_Feb_03_101850_EST_2010,2,0,0,0,0,0,0,0,0,2
Tue_Jun_08_104016_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Feb_20_042418_EST_2014,2,0,0,0,0,0,0,0,0,2
Thu_Jul_07_062631_EDT_2011,3,0,0,0,0,0,0,0,1,4
Tue_Mar_20_145439_EDT_2012,2,0,0,0,0,0,0,0,0,2
Fri_Aug_09_132050_EDT_2013,3,0,0,0,0,0,0,0,0,3
Thu_Nov_24_161604_EST_2011,1,0,0,0,0,0,1,0,0,2
Fri_Aug_02_092459_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_Aug_11_060128_EDT_2017,2,0,0,0,0,0,0,0,0,2
Fri_Apr_18_173351_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Nov_10_074018_EST_2011,5,0,0,0,0,0,0,0,1,6
Tue_Jul_04_055655_EDT_2017,2,0,0,0,0,0,0,0,0,2
Wed_Sep_24_090114_EDT_2014,2,0,0,0,0,0,0,0,1,3
Fri_Jun_15_114518_EDT_2012,3,0,0,0,0,0,0,0,0,3
Thu_May_20_132247_EDT_2010,3,0,0,0,0,0,0,0,0,3
Fri_Mar_11_060513_EST_2011,0,0,0,0,0,0,0,3,0,3
Fri_Mar_11_060513_EST_2011,0,0,0,0,0,0,3,0,0,3
Tue_Mar_04_143100_EST_2014,3,0,0,0,0,0,0,0,0,3
Tue_Mar_04_143100_EST_2014,2,0,0,0,0,0,0,0,0,2
Wed_Oct_05_062103_EDT_2011,3,0,0,0,0,0,0,0,0,3
Fri_Aug_20_110900_EDT_2010,0,1,0,0,0,0,0,1,0,2
Fri_Aug_20_110900_EDT_2010,0,0,0,0,0,0,0,2,0,2
Fri_Aug_20_110900_EDT_2010,0,0,0,0,0,0,2,0,0,2
Wed_Jan_29_040346_EST_2014,2,0,0,0,0,0,0,0,0,2
Fri_Jun_22_115019_EDT_2012,1,0,0,0,0,0,0,0,1,2
Wed_Jul_06_044759_EDT_2011,2,0,0,0,0,0,0,0,0,2
Mon_Aug_22_052920_EDT_2016,2,0,0,0,0,0,0,0,0,2
Thu_Jul_07_091936_EDT_2011,0,0,0,5,0,0,0,0,1,6
Thu_Jul_07_091936_EDT_2011,0,0,5,0,0,0,0,0,0,5
Wed_Mar_07_042108_EST_2012,4,0,0,0,0,0,0,0,0,4
Thu_Sep_25_153307_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Aug_26_095536_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Nov_24_073228_EST_2011,2,0,0,0,0,0,0,0,0,2
Thu_May_31_045820_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_Feb_18_073623_EST_2014,0,0,0,2,0,0,0,0,0,2
Tue_Feb_18_073623_EST_2014,0,0,2,0,0,0,0,0,0,2
Tue_Feb_18_073623_EST_2014,0,0,0,2,0,0,0,0,0,2
Tue_Feb_18_073623_EST_2014,0,0,3,0,0,0,0,0,0,3
Tue_Sep_12_060715_EDT_2017,2,0,0,0,0,0,0,0,0,2
Tue_Apr_01_094140_EDT_2008,2,0,0,0,0,0,0,0,0,2
Wed_Jul_04_110826_EDT_2012,0,0,0,2,0,0,0,0,0,2
Wed_Jul_04_110826_EDT_2012,0,0,2,0,0,0,0,0,0,2
Fri_Jun_15_100644_EDT_2012,2,0,0,0,0,0,0,0,0,2
Thu_Feb_24_092852_EST_2011,4,0,0,0,0,0,0,0,0,4
Mon_Dec_10_113944_EST_2007,2,0,0,0,0,0,0,0,0,2
Mon_Feb_06_105538_EST_2017,2,0,0,0,0,0,0,0,0,2
Mon_Oct_18_040747_EDT_2010,3,0,0,0,0,0,0,0,0,3
Mon_Mar_01_054844_EST_2010,0,0,0,0,0,0,3,0,0,3
Mon_Mar_01_054844_EST_2010,0,0,0,0,0,0,0,2,0,2
Wed_Nov_28_141705_EST_2007,2,0,0,0,0,0,0,0,0,2
Wed_Oct_14_092331_EDT_2015,3,0,0,0,0,0,0,0,0,3
Sun_Sep_16_095837_EDT_2012,0,1,0,0,0,0,0,8,0,9
Sun_Sep_16_095837_EDT_2012,0,0,0,0,0,0,8,0,0,8
Wed_Apr_21_055511_EDT_2010,0,0,0,0,0,0,0,2,0,2
Wed_Apr_21_055511_EDT_2010,0,0,0,0,0,0,2,0,0,2
Mon_Jan_12_053019_EST_2009,2,0,0,0,0,0,0,0,0,2
Fri_Jul_04_100432_EDT_2008,2,0,0,0,0,0,0,0,0,2
Wed_Apr_08_085636_EDT_2015,3,0,0,0,0,0,0,0,0,3
Fri_Oct_10_080816_EDT_2008,2,0,0,0,0,0,0,0,0,2
Mon_Jun_21_043200_EDT_2010,0,1,0,0,0,0,0,2,0,3
Mon_Jun_21_043200_EDT_2010,0,1,0,0,0,0,0,2,0,3
Mon_Jun_21_043200_EDT_2010,0,0,0,0,0,0,4,0,0,4
Mon_Jul_02_102546_EDT_2012,0,0,0,2,0,0,0,0,0,2
Mon_Jul_02_102546_EDT_2012,0,0,2,0,0,0,0,0,0,2
Wed_Aug_02_041410_EDT_2017,2,0,0,0,0,0,0,0,0,2
Wed_Mar_13_082107_EDT_2013,0,0,0,2,0,0,0,0,0,2
Wed_Mar_13_082107_EDT_2013,0,0,2,0,0,0,0,0,0,2
Fri_Sep_03_090639_EDT_2010,0,1,0,0,0,0,0,1,0,2
Fri_Sep_03_090639_EDT_2010,0,1,0,0,0,0,0,2,0,3
Fri_Sep_03_090639_EDT_2010,0,0,0,0,0,0,3,0,0,3
Fri_Jul_13_110332_EDT_2012,0,0,0,0,0,0,0,0,3,3
Mon_Jun_06_120500_EDT_2011,3,0,0,0,0,0,0,0,0,3
Thu_Sep_27_055541_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_Dec_17_114900_EST_2013,0,0,0,0,0,0,0,0,2,2
Mon_Aug_21_045839_EDT_2017,2,0,0,0,0,0,0,0,0,2
Mon_Aug_28_113119_EDT_2017,0,0,0,2,0,0,0,0,2,4
Tue_May_15_062705_EDT_2012,3,0,0,0,0,0,0,0,0,3
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,7,0,8
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,8,0,9
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,5,0,6
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,7,1,9
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,4,0,5
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,10,0,11
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,10,0,11
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,9,0,10
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,4,0,5
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,4,0,5
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,4,0,5
Tue_Apr_01_041456_EDT_2014,0,1,0,0,0,0,0,4,0,5
Fri_Feb_21_151000_EST_2014,2,0,0,0,0,0,0,0,0,2
Sun_May_06_115004_EDT_2012,2,0,0,0,0,0,0,0,0,2
Fri_Jan_07_105127_EST_2011,2,0,0,0,0,0,0,0,0,2
Mon_Feb_22_081245_EST_2016,6,0,0,0,0,0,0,0,0,6
Mon_Feb_22_081245_EST_2016,3,0,0,0,0,0,0,0,0,3
Thu_Apr_24_104722_EDT_2014,2,0,0,0,0,0,0,0,0,2
Thu_Jul_12_073436_EDT_2012,3,0,0,0,0,0,0,0,0,3
Tue_Jul_03_100933_EDT_2012,0,0,0,5,0,0,0,0,0,5
Tue_Jul_03_100933_EDT_2012,0,0,5,0,0,0,0,0,0,5
Mon_Aug_22_052918_EDT_2016,2,0,0,0,0,0,0,0,0,2
Thu_Mar_10_184435_EST_2011,1,0,1,0,0,0,0,0,0,2
Fri_Sep_28_061553_EDT_2012,2,0,0,0,0,0,0,0,0,2
Thu_May_18_053709_EDT_2017,4,0,0,0,0,0,0,0,0,4
Wed_Jun_21_093154_EDT_2017,0,0,0,2,0,0,0,0,0,2
Wed_Jun_21_093154_EDT_2017,0,0,2,0,0,0,0,0,0,2
Tue_Dec_15_061057_EST_2015,3,0,0,0,0,0,0,0,0,3
Thu_Dec_04_055655_EST_2014,2,0,0,0,0,0,0,0,0,2
Wed_Jun_08_101650_EDT_2011,2,0,0,0,0,0,0,0,0,2
Wed_Jan_05_120459_EST_2011,0,0,0,1,0,0,0,0,1,2
Wed_Jan_05_120459_EST_2011,1,0,1,0,0,0,0,0,0,2
Tue_Jul_30_032739_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_Jul_09_034407_EDT_2012,2,0,0,0,0,0,0,0,0,2
Tue_Aug_01_073650_EDT_2017,2,0,0,0,0,0,0,0,0,2
Mon_Aug_11_180454_EDT_2008,2,0,0,0,0,0,0,0,0,2
Mon_Aug_11_180454_EDT_2008,2,0,0,0,0,0,0,0,0,2
Mon_Aug_11_180454_EDT_2008,4,0,0,0,0,0,0,0,0,4
Fri_Nov_26_162114_EST_2010,2,0,0,0,0,0,0,0,0,2
Sun_Nov_13_120036_EST_2011,0,0,0,2,0,0,0,0,0,2
Sun_Nov_13_120036_EST_2011,0,0,2,0,0,0,0,0,0,2
Thu_Apr_18_153921_EDT_2013,2,0,0,0,0,0,0,0,0,2
Fri_Apr_02_145415_EDT_2010,0,1,0,0,0,0,0,1,0,2
Wed_Jun_24_172625_EDT_2009,0,1,0,0,0,0,0,2,0,3
Wed_Jun_24_172625_EDT_2009,0,1,0,0,0,0,0,3,0,4
Wed_Jun_24_172625_EDT_2009,0,0,0,0,0,0,5,0,0,5
Wed_Jun_24_172625_EDT_2009,0,0,0,0,0,3,0,0,0,3
Wed_Jun_24_172625_EDT_2009,0,0,0,1,1,0,0,0,0,2
Wed_Jun_24_172625_EDT_2009,0,0,1,0,1,0,0,0,0,2
Thu_Jan_09_163443_EST_2014,2,0,0,0,0,0,0,0,0,2
Mon_Jul_13_054444_EDT_2009,0,1,0,0,0,0,0,4,0,5
Mon_Jul_13_054444_EDT_2009,0,1,0,0,0,0,0,1,0,2
Mon_Jul_13_054444_EDT_2009,0,0,0,0,0,0,5,0,0,5
Wed_Feb_17_063734_EST_2010,2,0,0,0,0,0,0,0,0,2
Tue_Sep_28_140904_EDT_2010,2,0,0,0,0,0,0,0,0,2
Sun_Aug_31_122509_EDT_2008,2,0,0,0,0,0,0,0,0,2
Mon_Jun_24_013527_EDT_2013,0,0,2,0,0,0,0,0,0,2
Thu_Aug_09_111651_EDT_2012,3,0,0,0,0,0,0,0,0,3
Thu_Aug_09_111651_EDT_2012,2,0,0,0,0,0,0,0,0,2
Thu_Jun_25_164642_EDT_2009,0,1,0,0,0,0,0,4,0,5
Thu_Jun_25_164642_EDT_2009,0,0,0,0,0,0,4,0,0,4
Thu_Mar_08_172728_EST_2012,0,1,0,0,0,0,0,1,0,2
Thu_Mar_08_172728_EST_2012,0,1,0,0,0,0,0,1,0,2
Thu_Mar_08_172728_EST_2012,0,1,0,0,0,0,0,2,0,3
Thu_Mar_08_172728_EST_2012,0,1,0,0,0,0,0,2,0,3
Thu_Mar_08_172728_EST_2012,0,0,0,0,0,0,6,0,0,6
Sun_Oct_17_035507_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Sep_29_052447_EDT_2011,0,0,0,0,0,0,2,0,0,2
Sun_May_08_214920_EDT_2011,2,0,0,0,0,0,0,0,0,2
Sun_May_08_214920_EDT_2011,2,0,0,0,0,0,0,0,0,2
Sun_May_08_214920_EDT_2011,2,0,0,0,0,0,0,0,0,2
Wed_Jul_07_205810_EDT_2010,0,0,0,0,0,0,0,0,2,2
Fri_May_06_001953_EDT_2011,4,0,0,0,0,0,0,0,0,4
Wed_Sep_09_065302_EDT_2009,0,1,0,0,0,0,0,1,0,2
Wed_Sep_09_065302_EDT_2009,0,1,0,0,0,0,0,1,0,2
Wed_Sep_09_065302_EDT_2009,0,1,0,0,0,0,0,1,0,2
Wed_Sep_09_065302_EDT_2009,0,1,0,0,0,0,0,1,0,2
Wed_Sep_09_065302_EDT_2009,0,0,0,0,0,0,4,0,0,4
Fri_Aug_20_175616_EDT_2010,2,0,0,0,0,0,0,0,0,2
Wed_Dec_30_122711_EST_2009,4,0,0,0,0,0,0,0,0,4
Wed_Feb_22_174559_EST_2012,0,0,0,2,0,0,0,0,0,2
Wed_Feb_22_174559_EST_2012,0,0,2,0,0,0,0,0,0,2
Fri_Sep_17_033912_EDT_2010,0,0,0,0,0,0,0,0,4,4
Fri_Sep_17_033912_EDT_2010,0,0,0,0,0,0,0,0,4,4
Sun_Dec_13_050146_EST_2009,2,0,0,0,0,0,0,0,0,2
Wed_Sep_08_154824_EDT_2010,0,0,0,0,0,0,4,0,0,4
Thu_Apr_18_150627_EDT_2013,2,0,0,0,0,0,0,0,0,2
Mon_May_12_213741_EDT_2008,6,0,0,0,0,0,0,0,0,6
Tue_Aug_31_202341_EDT_2010,2,0,0,0,0,0,0,0,0,2
Sun_Apr_10_160013_EDT_2011,2,0,0,0,0,0,0,0,0,2
Sun_Nov_02_101847_EST_2008,0,0,0,6,0,0,0,0,0,6
Sun_Nov_02_101847_EST_2008,0,0,6,0,0,0,0,0,0,6
Thu_Mar_31_052525_EDT_2011,0,1,0,0,0,0,0,2,0,3
Thu_Mar_31_052525_EDT_2011,0,1,0,0,0,0,0,2,0,3
Thu_Mar_31_052525_EDT_2011,0,1,0,0,0,0,0,2,0,3
Thu_Mar_31_052525_EDT_2011,0,1,0,0,0,0,0,2,0,3
Thu_Mar_31_052525_EDT_2011,0,1,0,0,0,0,0,2,0,3
Thu_Mar_31_052525_EDT_2011,0,1,0,0,0,0,0,2,0,3
Thu_Mar_31_052525_EDT_2011,0,0,0,0,0,0,12,0,0,12
Thu_Jul_15_135351_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Jul_15_135351_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Jul_15_135351_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Jul_15_135351_EDT_2010,2,0,0,0,0,0,0,0,0,2
Thu_Jul_15_135351_EDT_2010,2,0,0,0,0,0,0,0,0,2
Sat_Jul_17_171745_EDT_2010,0,0,0,0,0,2,0,0,0,2
Thu_Jun_12_130319_EDT_2014,4,0,0,0,0,0,0,0,0,4
Thu_Apr_07_103914_EDT_2011,0,1,0,0,0,0,0,1,0,2
Sun_May_09_093638_EDT_2010,0,1,0,0,0,0,0,1,0,2
Tue_Apr_19_103217_EDT_2011,4,0,0,0,0,0,0,0,0,4
Sun_Jun_15_160319_EDT_2008,2,0,0,0,0,0,0,0,0,2
Thu_Jul_22_152520_EDT_2010,2,0,0,0,0,0,0,0,0,2
Tue_Feb_25_091506_EST_2014,1,0,0,0,0,0,0,0,1,2
Sun_Mar_08_135218_EDT_2009,2,0,0,0,0,0,0,0,0,2
Fri_Dec_04_141531_EST_2009,0,1,0,0,0,0,0,0,1,2
Mon_Dec_26_092126_EST_2011,11,0,0,0,0,0,0,0,0,11
Mon_Apr_14_031104_EDT_2008,2,0,0,0,0,0,0,0,0,2
Mon_Mar_01_115137_EST_2010,2,0,0,0,0,0,0,0,0,2
Fri_Nov_04_202117_EDT_2011,0,0,0,2,0,0,0,0,0,2
Fri_Nov_04_202117_EDT_2011,0,0,2,0,0,0,0,0,0,2
Thu_Jun_02_091146_EDT_2011,13,0,0,0,0,0,0,0,0,13
Mon_Nov_09_100048_EST_2009,0,0,0,0,0,0,2,0,0,2
Mon_Nov_09_100048_EST_2009,0,0,0,0,0,0,2,0,0,2
Sun_Mar_21_055520_EDT_2010,3,0,0,0,0,0,0,0,0,3
Mon_Jun_07_163923_EDT_2010,2,0,0,0,0,0,0,0,0,2
Sat_Apr_10_123351_EDT_2010,2,0,0,0,0,0,0,0,0,2
Mon_Apr_03_022110_EDT_2006,5,0,0,0,0,0,0,0,0,5
Sat_Jul_16_082144_EDT_2011,3,0,0,0,0,0,0,0,0,3
Thu_Jan_10_161700_EST_2008,2,0,0,0,0,0,0,0,0,2
Wed_Oct_03_164405_EDT_2007,0,0,0,1,0,0,0,0,2,3
Sat_Jun_08_173526_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sat_Oct_09_165045_EDT_2010,4,0,0,0,0,0,0,0,0,4
Thu_Jun_11_234235_EDT_2009,5,0,0,0,0,0,0,0,0,5
Mon_May_18_073657_EDT_2009,0,0,0,0,0,0,0,3,0,3
Mon_May_18_073657_EDT_2009,0,0,0,0,0,0,3,0,0,3
Fri_Jul_21_090222_EDT_2006,11,0,0,0,0,0,0,0,0,11
Mon_Aug_24_080243_EDT_2009,2,0,0,0,0,0,0,0,0,2
Mon_Aug_24_080243_EDT_2009,2,0,0,0,0,0,0,0,0,2
Thu_Jun_04_082055_EDT_2009,2,0,0,0,0,0,0,0,0,2
Sat_May_23_014946_EDT_2009,4,0,0,0,0,0,0,0,0,4
Sat_May_23_014946_EDT_2009,38,0,0,0,0,0,0,0,0,38
Fri_May_29_053331_EDT_2009,2,0,0,0,0,0,0,0,0,2
Fri_May_29_053331_EDT_2009,5,0,0,0,0,0,0,0,0,5
Sun_Oct_28_161450_EDT_2007,15,0,0,0,0,0,0,0,0,15
Mon_Mar_13_001654_EST_2006,2,0,0,0,0,0,0,0,0,2
Tue_May_12_161835_EDT_2009,2,0,0,0,0,0,0,0,0,2
Fri_Jul_17_064621_EDT_2009,35,0,0,0,0,0,0,0,1,36
Wed_Oct_10_163223_EDT_2007,0,0,0,0,0,0,0,0,3,3
Thu_Jun_04_030245_EDT_2009,16,0,0,0,0,0,0,0,0,16
Thu_Jul_19_054205_EDT_2007,3,0,0,0,0,0,0,0,0,3
Wed_Apr_08_081236_EDT_2009,2,0,0,0,0,0,0,0,0,2
Mon_Jun_08_055005_EDT_2009,2,0,0,0,0,0,0,0,0,2
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,1,1,0,0,0,0,0,2,0,4
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,1,0,0,0,0,0,2,0,3
Sun_Nov_09_120422_EST_2008,0,0,0,0,0,0,2,0,0,2
Sun_Nov_09_120422_EST_2008,0,0,0,0,0,0,18,0,0,18
Fri_Feb_22_083330_EST_2008,0,0,0,0,0,0,1,0,1,2
Wed_Feb_25_054309_EST_2009,15,0,0,0,0,0,0,0,0,15
Mon_Mar_02_055456_EST_2009,2,0,0,0,0,0,0,0,0,2
Fri_Mar_07_082715_EST_2008,4,0,0,0,0,0,0,0,2,6
Tue_Jun_02_062010_EDT_2009,2,0,0,0,0,0,0,0,0,2
Fri_Jun_12_071052_EDT_2009,2,0,0,0,0,0,0,0,0,2
Wed_May_06_142254_EDT_2009,3,0,0,0,0,0,0,0,0,3
Wed_Aug_01_094521_EDT_2007,3,0,0,0,0,0,0,0,0,3
Wed_Oct_10_143411_EDT_2007,4,0,0,0,0,0,0,0,0,4
Wed_Oct_10_143411_EDT_2007,5,0,0,0,0,0,0,0,0,5
Fri_Jun_05_073501_EDT_2009,2,0,0,0,0,0,0,0,0,2
Wed_Jul_11_135231_EDT_2007,2,0,0,0,0,0,0,0,0,2
Sun_Jun_16_145312_EDT_2013,0,0,0,2,0,0,0,0,0,2
Sun_Jun_16_145312_EDT_2013,0,0,4,0,0,0,0,0,0,4
Sun_Jun_16_145312_EDT_2013,0,0,0,2,0,0,0,0,0,2
Thu_Jul_25_071723_EDT_2013,0,0,0,0,0,4,0,0,0,4
Thu_Jul_25_071723_EDT_2013,0,0,0,0,4,0,0,0,0,4
Fri_Nov_09_093334_EST_2007,2,0,0,0,0,0,0,0,0,2
Fri_Dec_10_100128_EST_2010,1,0,2,0,0,0,0,0,0,3
Fri_Dec_10_100128_EST_2010,0,0,0,2,0,0,0,0,0,2
Thu_Mar_31_095209_EDT_2011,0,0,0,0,0,0,0,2,0,2
Thu_Mar_31_095209_EDT_2011,0,0,0,0,0,0,2,0,0,2
Wed_Mar_30_060824_EDT_2011,0,0,0,0,0,0,0,0,2,2
Tue_Jul_08_060902_EDT_2014,2,0,0,0,0,0,0,0,0,2
Tue_Jul_08_060902_EDT_2014,2,0,0,0,0,0,0,0,0,2
Sat_Jun_28_092119_EDT_2014,3,0,0,0,0,0,0,0,0,3
Thu_Dec_09_111440_EST_2010,3,0,0,0,0,0,0,0,0,3
Tue_Dec_28_111447_EST_2010,0,0,0,0,0,2,0,0,0,2
Thu_Mar_31_095112_EDT_2011,2,0,0,0,0,0,0,0,0,2
Wed_Jan_10_131147_EST_2007,2,0,0,0,0,0,0,0,0,2
Sat_Oct_11_165334_EDT_2008,2,0,0,0,0,0,0,0,0,2
Wed_Jul_08_153403_EDT_2009,2,0,0,0,0,0,0,0,0,2
Wed_May_07_111436_EDT_2008,2,0,0,0,0,0,0,0,0,2
Fri_Sep_14_165954_EDT_2012,4,0,0,0,0,0,0,0,0,4
Fri_Jan_05_041854_EST_2007,2,0,0,0,0,0,0,0,0,2
Tue_Jun_24_143649_EDT_2008,11,0,0,0,0,0,0,0,0,11
Wed_Sep_29_041839_EDT_2010,0,0,0,0,0,0,2,0,0,2
Fri_Sep_28_150925_EDT_2012,0,0,0,0,0,0,2,0,0,2
Mon_May_21_100335_EDT_2007,2,0,0,0,0,0,0,0,0,2
Mon_May_21_100335_EDT_2007,2,0,0,0,0,0,0,0,0,2
Sat_Mar_03_152002_EST_2012,4,0,0,0,0,0,0,0,0,4
Wed_Apr_11_041643_EDT_2007,2,0,0,0,0,0,0,0,0,2
Tue_Jan_25_185311_EST_2011,0,1,0,0,0,0,0,20,0,21
Tue_Jan_25_185311_EST_2011,0,1,0,0,0,0,0,20,0,21
Tue_Jan_25_185311_EST_2011,0,0,0,0,0,0,40,0,0,40
Tue_Jul_26_051645_EDT_2005,0,0,0,5,0,0,0,0,0,5
Tue_Jul_26_051645_EDT_2005,0,0,4,0,0,0,0,0,0,4
Mon_Apr_04_232030_EDT_2016,2,0,0,0,0,0,0,0,0,2
Thu_Mar_23_041828_EST_2006,2,0,0,0,0,0,0,0,0,2
Wed_Dec_29_214123_EST_2004,0,0,0,0,0,0,2,0,0,2
Fri_Jun_22_043337_EDT_2012,2,0,0,0,0,0,0,0,0,2
Thu_Oct_05_114128_EDT_2006,0,1,0,0,0,0,0,2,0,3
Thu_Oct_05_114128_EDT_2006,0,1,0,0,0,0,0,1,0,2
Thu_Oct_05_114128_EDT_2006,0,1,0,0,0,0,0,2,0,3
Thu_Oct_05_114128_EDT_2006,0,0,0,0,0,0,5,0,0,5
Fri_Feb_24_100535_EST_2006,0,0,0,0,0,0,19,0,0,19
Thu_Apr_30_125015_EDT_2009,1,0,0,1,0,0,0,0,0,2
Mon_Apr_02_160244_EDT_2007,9,0,0,0,0,0,0,0,0,9
Sat_Dec_19_134043_EST_2009,2,0,0,0,0,0,0,0,0,2
Wed_Jul_20_104421_EDT_2005,0,0,0,0,0,0,0,3,0,3
Wed_Jul_20_104421_EDT_2005,0,0,0,0,0,0,13,0,0,13
Wed_Jul_20_104421_EDT_2005,0,0,0,0,0,0,0,2,0,2
Wed_Jul_20_104421_EDT_2005,0,0,0,0,0,0,0,4,0,4
Wed_Jul_20_104421_EDT_2005,0,0,0,0,0,0,0,4,0,4
Mon_Nov_14_061546_EST_2005,2,0,0,0,0,0,0,0,0,2
Tue_Nov_09_110717_EST_2004,0,0,0,0,0,0,0,0,2,2
Tue_Mar_13_105711_EDT_2007,3,0,0,0,0,0,0,0,0,3
Thu_Feb_02_065940_EST_2006,4,0,0,0,0,0,0,0,0,4
Fri_Mar_03_123955_EST_2006,2,0,0,0,0,0,0,0,0,2
Mon_Feb_27_200039_EST_2006,0,0,0,3,0,0,0,0,0,3
Mon_Feb_27_200039_EST_2006,0,0,3,0,0,0,0,0,0,3
Wed_Nov_30_144851_EST_2005,2,0,0,0,0,0,0,0,0,2
Tue_Nov_30_140841_EST_2010,0,0,0,0,0,0,0,0,2,2
Tue_Nov_30_140841_EST_2010,0,0,0,0,0,0,0,0,2,2
Wed_Nov_03_154724_EDT_2010,0,0,0,0,0,0,0,0,3,3
Tue_Nov_30_142403_EST_2010,0,0,0,0,0,0,0,0,2,2
Mon_Jan_23_055633_EST_2017,0,0,0,0,0,0,0,0,2,2
Mon_Dec_13_135657_EST_2010,2,0,0,0,0,0,0,0,0,2
Sat_Jan_07_122850_EST_2017,2,0,0,0,0,0,0,0,0,2
Thu_Jul_25_162131_EDT_2013,2,0,0,0,0,0,0,0,0,2
Sun_Sep_06_165759_EDT_2015,2,0,0,0,0,0,0,0,0,2
Wed_Mar_01_080838_EST_2006,1,0,0,0,0,0,3,0,0,4
Wed_Mar_01_080838_EST_2006,0,0,0,0,0,0,0,3,0,3
Thu_Jul_23_172814_EDT_2015,2,0,0,0,0,0,0,0,0,2
Mon_May_17_090239_EDT_2010,2,0,0,0,0,0,0,0,0,2
Mon_May_01_024356_EDT_2006,2,0,0,0,0,0,0,0,0,2
Mon_Nov_10_085108_EST_2014,0,0,0,0,0,8,0,0,0,8
Mon_Nov_10_085108_EST_2014,0,0,0,0,4,0,0,0,0,4
Mon_Nov_10_085108_EST_2014,0,0,0,0,4,0,0,0,0,4
Fri_Aug_09_151818_EDT_2013,2,0,0,0,0,0,0,0,0,2
Thu_May_30_021547_EDT_2013,0,0,2,1,0,0,0,0,0,3
Thu_May_30_021547_EDT_2013,0,0,0,2,0,0,0,0,0,2
Wed_Oct_11_163602_EDT_2017,2,0,0,0,0,0,0,0,0,2
Thu_May_04_112107_EDT_2017,2,0,0,0,0,0,0,0,0,2
Thu_May_04_112107_EDT_2017,2,0,0,0,0,0,0,0,0,2
Wed_Feb_09_153631_EST_2011,1,0,0,0,0,0,0,1,0,2
